Marker	Ch1	Ch2	Ch3	Ch4	Ch5	Ch6	Ch7	Ch8
0	1564A	11202	1099C	14245	4C81	41BA	2943	2935
0	A8B38	7EF93	78D97	9CEF7	1E618	19194	E581	E8AF
0	29C04	1F3BB	1D7EE	26CC4	764B	6238	37A3	395B
0	37FA3	526DD	53E1A	3EBC1	3864B	362D1	30889	2FFFA
0	48DE3	6C825	6EE35	51B1A	48BFD	45B06	3E453	3D601
0	14D0F	10C69	10520	13A0E	4D25	4276	2A4A	2A23
0	A98D9	7F82B	79A25	9DB65	1EABD	195B0	E7C1	EACA
0	2B5F6	20667	1EA70	284C3	7A81	65D9	3980	3B39
0	360E8	4F6E0	50FF8	3C833	36655	3447F	2ED28	2E4C4
0	49BDC	6DB44	70543	52A39	49990	46801	3EFB3	3E169
0	13E0D	10329	FC3B	12C92	4C47	4249	2B07	2AB0
0	A8C1E	7F0F6	79002	9CFF4	1E8AF	19479	E768	E982
0	2CF4E	219D1	1FBE3	29C5F	7F03	695D	3B8E	3D11
0	350F8	4DEB1	4F5BC	3B6D5	356F2	3353F	2DF44	2D7A4
0	4B0C3	6F8B6	720F3	54191	4AEA3	47C0B	40194	3F37A
0	13016	FAC4	F432	1201F	4B89	41DB	2B99	2B5F
0	A7FC2	7EAA8	7897C	9C55C	1E5C4	19154	E59F	E8CB
0	2E91C	22D89	20E9D	2B474	834B	6CCC	3D7B	3F3F
0	33EE4	4C62F	4DBEB	3A312	34688	324D4	2D0B9	2C8D6
0	4C18B	7143B	73C6D	5554B	4C217	48DA9	41190	40296
0	125B4	F780	14	F5C00F	C8280F	E9C13	80FE03	CB8C03
0	30177	23F06	22014	2CB1F	8794	7056	3F79	412F
0	32C10	4A630	4BD44	38C9C	33162	311A6	2C034	2B861
0	4D278	728B8	753BC	566F5	4D0D0	49CE0	41FB8	410B7
0	11678	EA73	E55C	108FF	4B20	4248	2D8F	2D44
0	A6074	7CF4F	77110	9A6A9	1E0A9	18D6C	E36F	E6AE
0	31A3C	251B2	23123	2E1D2	8C1F	73F9	4192	4348
0	317CD	48CA1	4A1AB	37720	31D8B	2FE26	2ADDF	2A6FA
0	4DEAB	73FDF	768BE	575C0	4DD30	4A885	4293A	41ACD
0	10EDE	E7AE	E2DF	102C3	4C78	43B0	2F20	2EC3
0	A634E	7D6C5	77845	9AB76	1E3AD	18FBF	E480	E7DC
0	334F4	26680	24503	2FB0B	90F4	7806	43CE	45A9
0	30826	473DF	48789	36590	30F5F	2F004	2A188	29A40
0	4F58F	76021	788F5	58FA3	4F695	4BFEC	43EBB	42F1F
0	10395	E1D3	DDF8	F8E7	4DDC	452D	3148	30B4
0	A53A7	7CB3A	76F38	99CE5	1E332	18EE8	E491	E727
0	351F6	27C25	259C6	3161B	965B	7C78	467D	4826
0	2F56A	454AA	469C3	34FA4	2FAAD	2DD2E	290C1	28997
0	508C8	7781D	7A439	5A436	5079A	4D185	44E70	43EE4
0	FBE1	DE31	DAB9	F24D	4E38	462C	32FC	3242
0	A4A5F	7C0CF	76352	99302	1DAD9	188C5	E0E0	E2B5
0	36B1D	28E40	26A46	32D0A	99E4	7F58	4827	49A6
0	2E25F	43B9B	44EEC	33AF8	2E80D	2CAF5	28009	279AA
0	513A6	78B93	7B5A1	5B101	512EE	4DC37	45799	4487A
0	F341	DAB4	D780	EAF8	4FF8	47FA	34F2	3458
0	A3D84	7BC03	75EE2	98808	1DCF2	18A40	E140	E485
0	385CD	2A354	27E99	3461C	9F50	83E6	4AA0	4C8B
0	2D3DD	42723	4394E	32B7D	2DAA8	2BD80	27438	26DAC
0	52494	7A6F4	7D111	5C56E	5261F	4ED69	4674E	45761
0	E686	D2BC	D08A	700000	28606	1E605	C1CFD4	C258B6
0	39FA0	2B50B	2901E	35DAC	A3B5	87BF	4CF8	4E9F
0	2B738	3FC42	40F7A	30A3D	2BC40	2A132	25AD3	2547A
0	525B3	7A641	7D2E0	5C4F7	52598	4EE38	46833	4587E
0	E10E	D184	CFA6	DB34	524D	4AE2	38E1	3832
0	A1A36	79BF1	7411D	965B3	1D543	18414	DDB2	E0F5
0	3BF85	2CD3E	2A631	37B57	A92C	8BDF	4F52	511E
0	2AA25	3E592	3F6FC	2FAEF	2AF86	294C7	25070	24A8A
0	53D99	7C508	7EF90	5DEA4	53D4A	504B8	47D2D	46D47
0	D9DD	CFE0	CEB2	D566	5518	4DC0	3C17	3B37
0	A05BC	78D71	73693	952BB	1D293	18199	DC72	DF6F
0	3DE18	2E418	2BCF1	397D9	AEEC	90CA	5236	5419
0	29E77	3D769	3E7A2	2EF51	2A4FB	28A50	246D9	240E6
0	55011	7E5C8	81002	5F617	55273	51856	48E85	47E24
0	D367	CE24	CD5C	D053	5720	500E	3EDD	3DCE
0	9F4F3	77F0E	72703	9436D	1CC60	17D34	DA2E	DC5F
0	3FC3E	2FA7F	2D192	3B413	B3D9	9502	54BE	565C
0	280F3	3AC77	3BDD1	2CDC0	28576	26C6A	22AC7	225BE
0	5513C	7E611	8131D	5F61E	5508A	51738	48BE3	47CC8
0	CD71	CD8F	CD28	CBCC	5A29	532E	41F8	410A
0	9E1AD	775E5	71CC5	932F8	1CC3E	17CAB	D94F	DCAB
0	41B99	3138D	2E8C7	3D16F	BA5A	9A1F	57A7	599C
0	27803	39DEA	3ADFC	2C3BD	27D5C	2649D	224FB	21FBE
0	567D0	80733	8331E	60F84	5689D	52E52	4A28C	49263
0	C795	CCCB	CD1A	C72C	5D8A	569E	45B9	4496
0	9CB72	7619F	70CDB	91D40	1C912	179D6	D821	DB3B
0	43D79	32BCD	30105	3F0E3	C02E	9F1F	5AA5	5CAB
0	25FEE	37BF0	38AAE	2A7D3	263ED	24C82	20F3B	209F4
0	56DDD	810AA	83BED	614B9	56D8E	53361	4A6D8	49654
0	C4A5	CE96	CF5C	C586	6133	5A72	4991	484C
0	9BA41	7551E	6FFD2	90D91	1C324	175E6	D571	D7B3
0	459D2	340ED	3147D	40B31	C4AA	A2EE	5CC8	5E77
0	24D42	35F82	36F05	29311	251AC	23AF8	1FF03	1FA67
0	5798E	81FEC	84D28	621BD	5798B	53F1B	4B089	4A0BF
0	C1F2	D700	26	A0081D	20C41B	C5A823	F28C06	FDF405
0	479E8	3595B	32ADA	428F9	CB01	A7EA	5FB5	61B6
0	243EF	35349	36162	289A6	248D6	231F5	1F738	1F289
0	58A4B	83BD0	86705	6363D	58B70	54F2B	4BFBD	4AF2E
0	BE29	D1A6	D33A	C180	68D9	6210	5176	5003
0	98FC4	731E8	6DFC6	8E55E	1BA1D	16D13	D0C4	D380
0	49993	36FBF	341A7	4465C	D00D	AC24	6253	6447
0	22AA7	32ADF	33A47	26C15	22E4E	2190F	1E07E	1DBB5
0	58BAC	837A9	867B1	635D1	58B4D	54FE1	4BF9F	4AE9C
0	BAD0	D42E	D672	BFB3	6DA8	66F8	562B	549A
0	96DF5	71F63	6CC55	8C773	1B67A	16B16	CF42	D11C
0	4BAE9	38B2E	35AAD	465C1	D696	B193	656C	66FA
0	22124	31D13	32B1B	26199	22546	2105B	1D8F7	1D4EC
0	5A0B4	857FB	885D0	64D76	5A0DB	564CE	4D286	4C284
0	B99E	D832	DAA4	BFBE	72E0	6C2D	5B3E	59B3
0	953AC	709A7	6B63C	8AE6D	1B16C	16655	CC41	CF51
0	4DB7F	3A299	37076	483D1	DC13	B5FE	67DC	69F1
0	212F9	30AE4	317E1	25270	217CC	2030B	1CCFB	1C8C7
0	5AA0E	86A94	8972D	6597C	5AC78	56EF6	4DBA4	4CAB4
0	B838	DB40	DE39	BF82	778D	70D2	5FD1	5E11
0	93879	6EEBE	69FC9	8929B	1AB5E	1623E	CA1C	CC9A
0	4FAA5	3B777	385A2	49FE6	E156	BAD2	6AB8	6CA3
0	1FB21	2E66F	2F44E	23713	1FECB	1EB8A	1B794	1B37B
0	5A6D5	8625A	892B1	654B5	5A7A5	56B52	4D7F0	4C711
0	B811	E034	E3CA	C0B8	7CFA	7627	64E0	630F
0	91AFE	6DE9B	68F11	878D5	1A85E	15F50	C809	CA03
0	517FE	3CFF2	39C11	4BBAC	E7BA	BFAF	6D78	6F25
0	1EEE5	2D268	2DEF7	2293F	1F2FB	1E017	1ADE0	1AA43
0	5B70F	87862	8A69C	6668E	5B85C	57B55	4E722	4D6A3
0	BAAF	E83A	EBF8	C49B	8382	7C91	6AEE	6912
0	90FB9	6D65D	68593	86EDE	1A37C	15AC0	C566	C84D
0	53E6C	3EC83	3B66D	4DF89	ED95	C46E	703E	7256
0	1D6CE	2B29F	2BE2C	20F04	1DB4F	1C906	198C9	19510
0	5B26A	87664	8A3C0	662A5	5B587	577FC	4E3E8	4D282
0	BBB8	1	1E47E0	D7CC40	CE5541	A5C00	33CEA0	2ACCC0
0	561DE	40645	3D0C7	50068	F3A5	C99D	7351	753C
0	1D796	2AF79	2BBE8	20F16	1DAE6	1C940	1994D	195A8
0	5CF87	899C8	8CA4F	68230	5D06A	592C0	4FC1C	4EADD
0	BB9D	F31F	F7F4	C844	8FC5	8898	7659	7437
0	8C46B	6A012	65375	82949	19A2C	1537D	C14C	C323
0	5823F	42056	3E806	51EBC	FADB	CF65	76B4	7860
0	1BF38	28F97	29AD1	1F483	1C2CC	1B1A0	183EF	180CA
0	5C9B8	898F9	8C748	67C9A	5CB3D	58D0D	4F6E3	4E622
0	BF5D	FC5B	10155	CD48	9714	8FB5	7CF9	7ACA
0	8B019	69053	643DE	81716	19583	14F2B	BEA1	C191
0	5A6F2	43BD3	40231	54157	10125	D49E	79AA	7BE5
0	1AE06	275E1	28012	1E14B	1B236	1A163	17561	17231
0	5C7E5	895CB	8C2E5	67B1D	5CC67	58D23	4F738	4E5B6
0	C179	10323	1089E	D0A4	9D6D	95CD	82D3	8064
0	89003	675E2	62E22	7F805	18D96	1495B	BB9A	BDBE
0	5C880	453E6	41ADF	56010	10688	D971	7C9C	7E75
0	1A8D7	26C19	2770A	1DB17	1ABC0	19BDA	17026	16CFE
0	5E12F	8B6A9	8E6FA	696A6	5E31B	5A4A5	50B89	4FA21
0	C633	10D59	11362	D6C4	A5B7	9E04	8A63	87F1
0	872CC	66189	617BB	7DCE0	1866D	142F9	B7D0	B96C
0	5F29A	4740E	43710	586F4	10D57	DE95	7F9D	814B
0	19105	24A76	25441	1C078	193DE	18498	15B29	1586E
0	5DA46	8AF0A	8DD53	68E9E	5DC98	59DDD	50553	4F40B
0	CB74	11890	11EE8	DD65	AEEA	A6E2	928C	8FEB
0	8468C	63C4D	5F7D6	7B2A8	180B4	13DDA	B48C	B70C
0	6102A	487F5	44C5D	5A203	112D1	E338	8207	8436
0	18B21	2419F	24A8C	1BA36	18E24	17EFF	15682	1C0000
0	CF38	1210B	127AD	E28B	B5EE	ADAE	98E3	961C
0	82CA4	62CBF	5E7A0	79C1B	17CC4	13B60	B332	B525
0	639C0	4A8DB	46A8C	5C95D	11A68	E9BD	85EF	87B8
0	17BEE	22903	2327C	1A87A	17D6F	16F56	14846	1460F
0	5E9C2	8C1E3	8F1B9	69FF0	5EB51	5ACC1	5131A	502C6
0	D599	12CB2	133D8	EA33	BEB3	B63D	A09C	9DEA
0	80F99	61A0B	5D4AD	7829B	17960	1383A	B0E9	B3C1
0	65E06	4C5A2	4851B	5EBA9	121C7	EF77	8915	8B57
0	168BD	20E72	216EB	19323	16A01	15C4A	13740	134F6
0	5E07C	8B88B	8E64D	695B5	5E322	5A3D8	50C42	4FAE3
0	DB7B	137C0	13F23	F13A	C713	BE3F	A838	A538
0	7F066	5FD78	5BCC1	7630C	1710E	130BD	AD15	AF84
0	681A3	4DD31	49DD2	60B84	12679	F358	8B8B	8DCB
0	1654B	2086F	21017	18F84	1668C	158DC	1341F	131C9
0	5F4A3	8D6E6	9036C	6AE39	5FA46	5B983	51F1E	50D4D
0	E22F	143F5	14BAD	F988	D065	C72E	B048	AD26
0	7CFEF	5E6D6	5A556	745CF	169D6	12B5C	A9EC	ABA2
0	6A4B3	4F7E4	4B59E	62C73	12C2C	F82E	8E4D	9004
0	15351	1ECA0	1F4AF	17A9D	152CE	14643	12335	1214B
0	5EDD9	8C8BE	8F7BA	6A43E	5EFE6	5B10D	51708	5062B
0	E9AD	150E3	1591B	1023F	D9FE	D0A1	B8D5	B5AD
0	7A39A	5C9BC	58818	71E4C	164F7	1272A	A728	A9B4
0	6CA8D	51721	4D254	650AE	1349E	FEF9	921C	9460
0	149E1	1DEA3	1E5D8	17068	148CC	13C8C	11A67	11888
0	5F6D5	8DA9C	90856	6B096	5FAF6	5BB6D	52036	50EB3
0	77E5D	5A922	56C2B	6F9D5	15E6F	121AF	A425	A657
0	6EF7B	52FAB	4EC31	671FC	13A91	10438	9512	974B
0	14059	1CE38	1D5FF	164DB	13D5B	131D8	110C4	10EF6
0	5FA29	8D977	90B09	6B266	5FC54	5BD75	52224	510E1
0	FA01	16C61	175D5	1157A	EE18	E3F4	CA62	C6F2
0	75D95	590BB	55346	6DB0E	1578E	11CAC	A126	A2D0
0	71083	5486B	50218	69035	1402D	108D3	97D2	99A2
0	13246	1B9A8	1C06B	15519	12E69	12335	10354	101DB
0	5F322	8D1EA	90055	6AADF	5F60F	5B721	51BD8	50B2A
0	10283	17A7D	183CA	11F3A	F7EF	ED81	D300	CF78
0	73B48	57A0F	53CBC	6BBFA	15264	117E2	9E56	A0C5
0	732CF	56385	51B65	6B05F	146C4	10E06	9AC0	9D1F
0	12A33	1ABC9	1B194	14BCA	1253D	11A67	FBC9	FA4C
0	5F827	8D82D	90411	6B141	5FC7F	5BD57	522B4	51132
0	10BCF	1899E	19305	12A1F	102A0	F7B8	DC51	D87B
0	71F8D	563B4	52A10	6A230	14D14	11367	9BDF	9DF2
0	75CFF	581BA	53A19	6D7AE	14D83	113EB	9E36	A06A
0	11F5A	19ACF	1A118	13F27	11806	10DD4	EFF3	EE78
0	5F738	8D634	9066C	6AF87	5F965	5BAC4	51F07	50D79
0	115E8	19967	1A3E5	135A7	10DC5	10273	E5EB	E207
0	77F5E	59C61	55197	6F7B2	15376	11892	A0D9	A2B8
0	117FE	18EC1	1942D	136CE	10F23	10509	E814	E6F3
0	5FBC6	8DF09	90C96	6B596	5FF2E	5BFE4	523FD	51322
0	12037	1A9F3	1B450	14167	11928	10D6F	EFDA	EBDA
0	6CA5B	52575	4EC11	6534F	13E97	10774	94C6	9717
0	79C27	5B259	56674	71267	15915	11D1F	A346	A5CA
0	10EFB	17FE2	18482	12C37	10481	FAA5	DEDE	DDBD
0	5FCF5	8E108	90D16	6B71E	602D0	5C277	5273E	515AF
0	12C2B	1BC5F	1C721	14F15	12648	119D2	FB1E	F6D0
0	6AFF8	51092	4DAE2	63AA0	13834	102D6	923E	9407
0	7C7B9	5D122	585D4	73A8F	15FB1	12323	A6E4	A8FF
0	1068D	1700E	174F1	121BD	F909	EFE9	D4F4	D3EF
0	5FCB0	8DAB6	90A20	6B4C0	5FFAC	5C11A	52546	51425
0	137D0	1CDC0	1D972	15C12	1325F	125AB	105AA	10162
0	6778C	4E7E0	4B1F5	60633	12FDF	FB86	8DE8	903C
0	7E32D	5E7D4	59978	753E6	16691	12839	A9E3	AC63
0	FEC3	162C3	166B1	118CD	EEC7	E5BE	CBB9	CAEE
0	5FC10	8DC9F	908FA	6B5CA	60061	5C0CE	5252F	5143B
0	88264	66AF9	6219A	7EB4F	189EC	146A8	B9A4	BBC7
0	5C138	44D94	4135F	55928	103E1	D77B	7B24	7D0B
0	1A4A8	26700	2720D	1D68F	1A75E	197B1	16C63	16930
0	5D731	8AA6A	8DB25	68C13	5D84A	59A93	5027E	4F0E0
0	C45C	10B9F	111A8	D4FC	A4EB	9D47	89AD	8746
0	8621E	6556C	60B15	7CDB0	187AB	1440A	B7B4	BA94
0	5EE6C	470E3	4335E	58326	10D31	DE6A	7F10	812C
0	19800	25297	25C55	1C812	19B04	18BA3	161F5	15F48
0	5E8A6	8C120	8EF3E	69ED4	5EB88	5AC81	5132F	5020E
0	CB3A	1191B	11F70	DD6F	AF9A	A793	932F	908D
0	84105	63A6A	5F48E	7AE73	1810D	13E2F	B48A	B712
0	61CFA	491E1	454B1	5AE3C	1153D	E552	8320	8551
0	1885E	23AEF	24553	1B647	18A34	17B9B	15392	150D4
0	5EE6C	8C8FD	8FB6A	6A523	5F044	5B122	5176A	505C1
0	D0D3	124F9	12C3B	E4AF	B912	B0BD	9B9F	98E7
0	81580	61A19	5D3C9	7863E	1789D	137AB	B0A3	B368
0	648E1	4B35B	472E9	5D721	11D3F	EBBA	86E3	88F7
0	172AD	21B73	22480	19E2A	17439	16649	13FDC	13D8D
0	5EC65	8C735	8F6B0	6A313	5EEB6	5AF71	514BF	50394
0	D9A8	134BE	13C19	EF1E	C4A5	BBF5	A5D7	A2EE
0	7F3F4	6024C	5BBDE	76753	17253	1322A	AD8B	B022
0	674A9	4D4A3	4921A	5FFEE	12476	F1C4	8A57	8CA0
0	16420	204D9	20D94	18D49	1646F	15751	132EF	130AC
0	5F14C	8CC8F	8FD72	6A7E7	5F373	5B43E	51AC1	50937
0	E0DC	14258	14A90	F810	CF7A	C662	AF94	AC79
0	7BDA3	5D7C6	5950B	73448	167E2	12A34	A914	AABB
0	69E13	4F26A	4AEF2	6261E	12B78	F7CA	8DFC	8FAF
0	15259	1EBFA	1F44D	179A8	151B5	1453F	1225B	12078
0	5ECF2	8CA92	8FAE4	6A3CB	5EE5D	5AFBE	515DC	504FE
0	E97B	15161	159CE	1022E	DA23	D0CE	B8F7	B5CB
0	79AE4	5BF1E	57C4C	71495	16336	125BA	A653	A8C3
0	6CE7F	51767	4D160	6534D	134EE	FF4A	923A	946E
0	1450D	1D7ED	1DF30	16B04	143D7	137BE	11640	11450
0	5EFC0	8D16C	8FFF1	6A90B	5F411	5B4A1	51AA5	508C6
0	F294	16195	16A6D	10D37	E617	DC3B	C36A	BFE7
0	768C8	59A64	55C33	6E607	15BE8	120C4	A3B5	A5A0
0	6F67A	5355E	4EFE4	6786B	13C70	1065F	966C	985C
0	13F06	1CBBA	1D33C	16362	13BB7	1304C	10F6E	10D87
0	602E9	8E77B	91883	6BCC8	6051F	5C647	52A0B	5183C
0	FD9B	1730A	17C8D	119CC	F290	E85B	CE55	CAD1
0	74456	57F41	540CC	6C417	153F9	11971	9F4A	A1CA
0	72104	5559A	50D0B	69FB7	14391	10B6B	9956	9B92
0	12B35	1AF58	1B5A1	14D46	126D2	11BBD	FCA2	FB1C
0	5F5E4	8D907	906DB	6AF0D	5F9E0	5BA00	51E80	50D04
0	1095C	185FE	18F99	12748	FFE8	F503	D9D0	D5FB
0	721AA	56239	5285F	6A28D	14C1B	11277	9B59	9D5D
0	750F6	576D0	52F9D	6CB6D	14AE7	111A2	9CD5	9F0A
0	123BC	1A07E	1A708	143F2	11CF0	112A4	F489	F308
0	60442	8E7AF	9193E	6BDAD	606FB	5C7EA	52B5F	519A1
0	11664	19A6D	1A52A	13635	10E7B	1031E	E682	E294
0	6EC77	53F9D	50583	6735E	14576	10D91	9883	99DE
0	7786D	5982C	54D73	6F16A	153DC	118E5	A132	A2D6
0	11291	186B4	18C1A	13087	109D8	FFE7	E39C	E280
0	5F2CC	8D1E6	9000C	6AAA9	5F69D	5B747	51CBE	50BD2
0	121FC	1AD06	1C000	6CD	1E0525	E204EE	290655	B1013E
0	7ACCA	5BD4A	57227	721AD	15C2D	11FD9	A4E1	A770
0	108F7	17665	17B06	124ED	FD1C	F3CD	D89B	D789
0	5F0F3	8CE32	8FB95	6A7B4	5F3E9	5B566	51B4D	50A0F
0	12D9C	1BEE8	1CA31	1509A	12803	11BA6	FCC6	F884
0	691E7	4F958	4C2F3	61E56	13343	FEDA	8FF8	9151
0	7D123	5D88F	58B22	7433A	16226	1250C	A80F	A9CD
0	101B5	168BC	16D49	11C52	F321	EA0B	CFBA	CEED
0	5F760	8D6B5	90569	6AFBE	5FB07	5BC21	5213A	510BD
0	13CD7	1D60E	1E1C8	161CB	1379B	12AA4	10A2B	105DB
0	671F8	4E3E1	4AD79	60148	12D9E	F979	8CB0	8ECB
0	7FB7B	5F9E1	5AA21	76AB2	169B4	12ACB	AB43	ADA8
0	F364	152FA	15682	10C1E	E248	D96E	C057	BF8B
0	5E0DE	8BBDD	8E7AB	6989E	5E72F	5A74B	50DB9	4FC49
0	1482C	1E849	1F42C	16EF8	1441D	1364E	1149F	10FE1
0	63F50	4BB28	48855	5D1B9	123A0	F1C4	88B2	8A27
0	82186	61405	5C49A	78DCB	16FB7	13062	AECC	B0BA
0	F0E2	149BC	14D3E	107F5	DB97	D352	BADD	BA5F
0	5F531	8D0B4	8FF23	6AD61	5F8D5	5BA30	51F41	50F26
0	15B1F	203D3	210AC	18405	156FB	148B5	12528	12087
0	61014	49DAA	46AAD	5A761	12064	EF0E	8704	8938
0	84B83	6394D	5E647	7B641	17B2F	13978	C000	E7
0	5E95D	8C130	8ED92	6A003	5EEDD	5AF94	517B7	50698
0	16B43	21BF7	22918	1960A	167B8	1588D	133D3	12EAB
0	5E6D7	4792A	44A54	57F52	116BE	E644	824C	83F5
0	877FE	65542	60444	7DE27	180FD	13DFE	B6EC	B93A
0	E297	12DF1	1308F	F5F3	C432	BCA1	A5FC	A591
0	5E76D	8BF07	8EEC5	69DBA	5EB41	5AD5A	513E5	5030F
0	17A21	23288	240F2	1A6D9	176A4	16709	1406A	13B4B
0	5B2AA	4524C	42350	54EAE	10C3A	DE46	7D58	7F62
0	89284	66A15	615B7	7F665	18581	141E5	B8DB	BB65
0	DF15	124A6	12640	F11B	BC6A	B4DA	9ECD	9E9E
0	5EB35	8C4A0	8F0A4	6A2BF	5F02C	5B177	51799	50743
0	18BF8	24D41	25B50	1BADB	18881	1781A	14FA6	14A48
0	58F14	43727	40B49	52D5D	10680	D925	7A62	7C2B
0	8BDC0	68A0D	636C7	81E83	18D99	148A3	BC8F	BF37
0	D67D	11343	1143A	E5ED	AE07	A720	921C	91EB
0	5D29A	89E07	8C9F5	68552	5D62A	599C5	5026D	4F15B
0	19A4E	26244	27137	1CACF	196F3	18613	15C37	15688
0	56949	41C1B	3F06E	50A94	FF03	D3B9	7750	785D
0	8E59B	6A9EA	653B6	84408	1945F	14EA7	C031	C1EE
0	D793	10F2F	10FB6	E5F9	A994	A289	8DD9	8DE4
0	5DEBA	8AC80	8D88C	69403	5E3CF	5A647	50E6E	4FE7D
0	1ADE6	27E5F	28DA0	1E0CD	1AA8C	198DA	16D2B	1677E
0	54131	3FFF6	3D4EE	4E66A	F92A	CE49	7416	75E6
0	9040F	6C28A	66AF2	86180	19AF8	1538F	C2E0	C593
0	D199	102AD	1025A	DE36	9E0A	9717	8332	8341
0	5C7E4	89367	8BCE7	67C91	5D047	591EF	4FC23	4EB43
0	1BCD3	29684	2A5F4	1F217	1BA73	1A79E	17A69	17432
0	92A98	6DDAB	6869C	884D8	1A200	159F9	C6C8	C8EC
0	D035	F9E8	F94F	DADE	9518	8E79	7AEE	7B3B
0	5C070	8852B	8B109	67358	5C634	589B3	4F3FE	4E4D3
0	1D07F	2B328	2C3D0	207EE	1CD6E	1BA29	18ACA	184DE
0	4DED2	3B5BB	38D69	48ABC	E840	C054	6C1F	6DDC
0	94394	6F3F0	69927	89CDB	1A89A	15EC7	C950	CC2D
0	D26A	F5C3	F434	DB72	8F1C	8870	7541	7592
0	5C3D0	889EF	8B3C4	6779F	5CAD3	58DFB	4F8E8	4E8B6
0	1E7BA	2D571	2E666	22209	1E4CC	1D083	19F09	19871
0	4BE7A	39B3B	375FD	46BEA	E0F5	B9F9	6891	69E7
0	96FA9	7122C	6B91C	8C523	1AEA9	163CE	CC4A	CEBE
0	D27B	EE33	EC56	D972	864B	7FD6	6CE4	6D34
0	5B5D9	872F7	89F9C	6671E	5BB33	57F62	4EAA1	4DA4D
0	1FB8D	2F25A	304EA	2381A	1F843	1E32C	1AF73	1A8BE
0	4929F	378EB	353DF	44299	D79A	B29E	644C	65EE
0	988BF	72458	6C850	8DBB0	1B2BC	16720	CE39	D11B
0	D3E4	E90C	E633	D922	7F63	78C7	6647	66CE
0	5A70C	85F5F	8888C	6576E	5ADE1	571B5	4E01C	4D09C
0	20D42	30D7F	31FA8	24C1D	20A2E	1F41F	1BF16	1B833
0	4651A	358A6	33695	41918	D1E5	AD91	61A9	62F6
0	9A282	73AA1	6E0CF	8F54B	1BA7A	16D8D	D23D	D4EF
0	D6F3	E45B	E128	DA13	783B	71D2	5F5B	5FE9
0	59E66	84D5C	879A4	64BF7	5A3B9	568FF	4D6F1	4C717
0	225C5	33075	344BA	26740	22267	20B73	1D380	1CC53
0	44259	3402A	31DCF	3F92E	CA56	A7BD	5E17	5EDF
0	9C5FA	758B4	6FA6A	916D1	1BFCA	171FE	D477	D66E
0	D7E2	DDA0	D93D	D8E1	6EEA	685C	566B	571C
0	57BB4	81F16	84737	625E6	58276	54822	4BAAD	4AB8D
0	237D8	34C22	35FAC	27B6B	234A6	21CC9	1E34C	1DBDD
0	40E23	3144E	2F51B	3C720	C093	9F2E	593E	5A6A
0	9CF26	75996	6FEDC	91D85	1C1E3	17381	D528	D7FC
0	DFD7	DF57	DAAF	DF32	6C1B	6584	5344	5404
0	58268	82435	84F19	62C8C	587D5	54E2B	4BFAD	4B03B
0	2520B	3721B	387B2	298CD	24EBC	235E4	1F984	1F1D2
0	3F26A	30197	2E22E	3AE74	BBC8	9BE5	572F	5801
0	A01D8	78344	7239A	94E6A	1CB6F	17C07	D9FE	DC26
0	E635	DD75	D77E	E354	6558	5E84	4C27	4D08
0	26924	39549	3AA8C	2B25E	265DC	24C0E	20CF2	2050C
0	3B6BD	2D2A2	2B5D2	37649	AFDD	916F	5158	5266
0	A02E5	7821D	724B7	94F2D	1CAF7	17B4B	D99C	DC8F
0	EF2C	DE6A	D7F7	EA2C	609E	59CF	4743	4833
0	55785	7E22B	80C9E	5FB30	55D21	52655	49BAC	48CA5
0	282CB	3BA87	3D27C	2CF01	27F61	264CA	2233E	21AE9
0	39128	2B7A6	29AEF	35365	AAF9	8E08	4F69	4FF8
0	A19B3	7959B	73424	9640A	1D212	181BD	DD5E	DF34
0	F8D2	E121	D96F	F1D7	5D03	55CB	4304	43FB
0	544AD	7C83D	7EEB4	5E68B	54B8A	5146E	48C56	47E33
0	2990B	3DC02	3F2FC	2E7D0	2959E	279D9	2364A	22DD0
0	37B32	2A66F	28C41	33EE9	A585	890E	4C6B	4D74
0	A4343	7B2CC	754AF	98AA3	1D771	185BA	DF61	E256
0	102AC	E446	DC1D	F9DA	5944	51DC	3E9E	3FAF
0	52F04	7AE5A	7D5A0	5CF06	534C7	4FE99	4784A	469D5
0	2AF45	3FF4E	41843	30141	2ABEF	28F03	24912	24031
0	34E58	28472	26A9D	31513	9D35	829B	48D1	495D
0	A4CF0	7BBB3	75ABA	993F1	1D9F6	18856	E115	E317
0	1102F	EAC0	E196	10587	57D2	4FF6	3C15	3D2D
0	526B9	79CDA	7C2AF	5C5C2	52D3D	4F761	47172	463F8
0	2CC69	428CC	441AF	3218C	2C89D	2AAAA	261A7	258BC
0	32F56	26DB9	25410	2F7F2	9759	7D56	45CC	46BC
0	A66F5	7D051	76CBD	9AB4C	1DE64	18B5E	E2B8	E5CA
0	11CD3	EFED	E5C2	10FF5	5501	4CDC	387C	39B0
0	50D7E	77528	798BA	5A765	51330	4DEA5	45C44	44E65
0	2E3F0	44A67	463E1	33B61	2E070	2C13A	2762E	26CB2
0	3067D	24DAB	2364A	2D207	8EB3	7685	41F8	4266
0	A6109	7CA89	769AE	9A6B0	1DC45	18A43	E232	E440
0	12805	F528	EA7C	119AD	530A	4A8C	359F	36D4
0	4F76A	7587C	77CC7	59103	4FE28	4CA4D	44982	43C9C
0	2FB78	46F1B	48976	3567A	2F7D4	2D7CD	28A0D	280A1
