Marker	Ch1
0	ACB37
0	781A3
0	3979D
0	E58D9
0	B1F47
0	FF8EA
0	39ABB
0	B38F8
0	73BE4
0	FFA7B
0	DFE36
0	B5534
0	7168E
0	3C35E
0	DCEB6
0	708F7
0	103A7A
0	3DA7F
0	BC0D1
0	6CB89
0	3DD2F
0	D7639
0	BFCA1
0	10461F
0	3E605
0	C244B
0	68BE5
0	103BF8
0	D14BE
0	C4B41
0	66C52
0	41AF1
0	CE1F3
0	67772
0	107D71
0	431B7
0	CB40C
0	62B95
0	451CF
0	C8A0E
0	CE305
0	107121
0	4564A
0	C2B94
0	5EDAB
0	10805E
0	C2969
0	D3DCD
0	5D468
0	49C0D
0	BF543
0	5CA71
0	1095F1
0	4B2D3
0	D80FF
0	59CD4
0	107C9E
0	B9495
0	DBFFD
0	108618
0	4E7E9
0	B5F32
0	5810C
0	109063
0	B34A5
0	E12C3
0	5572E
0	5357A
0	B0909
0	E0000
0	108B34
0	547F0
0	E51FF
0	533AE
0	107CC3
0	A9F79
0	E7990
0	106E94
0	58ACD
0	A66DE
0	53571
0	108BCF
0	A375B
0	EC6CF
0	4F463
0	5D187
0	A0E9A
0	F0145
0	105C00
0	5F88D
0	F15EC
0	4E858
0	104D8C
0	9A76B
0	F502A
0	1036AE
0	65224
0	9714D
0	4D563
0	1039E4
0	926D4
0	F7D2A
0	4B3E2
0	68F5C
0	91999
0	FCBC7
0	1009A5
0	6C255
0	FBBCE
0	4B549
0	100B43
0	8B03D
0	FEB24
0	FD97F
0	71893
0	88188
0	49930
0	FC324
0	732D8
0	101B33
0	4A6BD
0	762AB
0	82422
0	105AEE
0	F903F
0	78D26
0	7EB4D
0	4AF76
0	FB7A2
0	7A7CD
0	106F68
0	4903D
0	7E5EF
0	79A23
0	4A018
0	F4865
0	7F664
0	10AAF5
0	4B300
0	F5E73
0	74346
0	10C726
0	F1FF3
0	86D00
0	717E0
0	4B51E
0	F0DCE
0	C00000
0	10D7D8
0	4ABE0
0	8D4FB
0	6C7BE
0	4C5BE
0	EC699
0	8DFBC
0	1112F1
0	4DBF0
0	EE256
0	66EBB
0	1146F7
0	E8F2A
0	959DD
0	645B3
0	4F36B
0	EA211
0	5FC1F
0	112AC8
0	4E9DC
0	9A939
0	5F898
0	4FC70
0	E2B76
0	9C323
0	1160EF
0	51FA7
0	A0D58
0	5AB8A
0	1165D7
0	DEB0D
0	A4066
0	116338
0	5305A
0	DE138
0	55489
0	116572
0	DA069
0	A9DB3
0	54BDB
0	54D14
0	D76E5
0	508AA
0	116A67
0	57505
0	AEBDA
0	501AC
0	5931C
0	D25E9
0	B050E
1	104F8E
1	498D0
1	FA5CD
1	7DF2A
1	107E77
1	F9C79
1	80456
1	7B58C
1	4C0EA
1	F815F
1	83B31
1	10D576
1	4D7F1
1	8B32A
1	72607
1	112EAB
1	F3560
1	9028E
1	1148BD
1	52429
1	F646A
1	6B6DA
1	117473
1	F06FC
1	98DAB
1	69248
1	53261
1	EF320
1	9B8E8
1	118F2C
1	5504E
1	A2330
1	641FD
1	11D438
1	EA771
1	A5211
1	11C7F6
1	5ABD3
1	EED12
1	5E59A
1	11D748
1	E6D1A
1	AC330
1	5CD4A
1	5AF04
1	E6405
1	5979B
1	11DAEF
1	5CF27
1	B095A
1	5950F
1	5E2DC
1	E1182
1	B490A
1	11E80C
1	5FA98
1	E1EDE
1	54B46
1	11EDD2
1	DC495
1	BC774
1	53DA2
1	6260C
1	D9AD3
1	4F241
1	11EC6D
1	66903
1	C17B7
1	4F186
1	685DB
1	D41B9
1	C4486
1	11F910
1	6A341
1	D3AD4
1	4991B
1	11D038
1	CF0C7
1	CB61B
1	4AE1A
1	6E99A
1	CC500
1	47C7D
1	11DB1D
1	738A7
1	D2AF7
1	47270
1	7455D
1	C5BBE
1	D429D
1	11CF63
1	779A1
1	C5CDD
1	42E4F
1	118930
1	BFF20
1	DAF5B
1	44848
1	7B86E
1	BE1F3
1	41E74
1	1177A5
1	BAAFD
1	E09C8
1	4285F
1	80A91
1	B6A96
1	E2891
1	116580
1	82F30
1	E74FC
1	3E9C9
1	111D76
1	B143A
1	E83D0
1	11395A
1	894D4
1	AFEEA
1	3DB5E
1	10F070
1	AB8A6
1	EE285
1	3F37B
1	8D623
1	A8720
1	3DDFF
1	10D7DB
1	A74B9
1	F2ECD
1	3DF85
1	95473
1	A1EB7
1	F46A6
1	1096A7
1	975BC
1	F86FC
1	3AB0A
1	100EC4
1	9A7D2
1	F9833
1	1049D2
1	9F285
1	9799A
1	3B62E
1	FF560
1	956C8
1	FDC15
1	3D3B4
1	A4721
1	90F52
1	FD6A9
1	FCAA5
1	A83FC
1	1012C8
1	3B36F
1	F3E6E
1	8C0DA
1	103406
1	F7A9A
1	AF8E6
1	8996F
1	3E992
1	F31CC
1	87DD8
1	1071DB
1	3F561
1	B4FE7
1	83436
1	3F6E0
1	EF138
1	B857A
1	109AB2
1	3EE2D
1	BC55D
1	7E910
1	109BB0
1	E8EE7
1	BF242
1	10C12D
1	41B12
1	E3B97
1	797AC
1	10C922
1	E256D
1	C648F
1	77518
1	44663
1	DED54
1	76147
1	110541
1	461CA
1	CC5B2
1	72A7B
1	466DA
1	D8ACD
1	D04C9
1	111203
1	47E54
1	D1AB0
1	6E1D2
1	111D1A
1	D23D0
1	D5698
1	112BDC
1	4B65C
1	CCF6E
1	6A4DB
1	1127BB
1	CBE5C
1	DC210
1	684A7
1	50334
1	C795B
1	69394
1	114C2D
1	50832
1	E218E
1	64BA7
1	536B7
1	C1C06
1	C00000
1	114A11
1	542C1
1	E6C46
1	612DC
1	5791E
1	BB0EA
1	EA8AD
1	114282
1	599E0
1	EC208
1	5DE72
1	112C55
1	B3D4C
1	F1138
1	1135B2
1	5EDA9
1	B0267
1	5CB78
1	113AF8
1	AD456
1	F5601
1	597A4
1	64800
1	A95B6
1	5B41D
1	112E51
1	64F2C
1	F9261
1	571C1
1	68F02
1	A3677
1	FDEFB
1	10F6E6
1	6A81D
1	FF358
1	5710D
1	10FB35
1	9CE9C
1	1023D1
1	10D2DF
1	705F7
1	99122
1	5744E
1	10F588
1	95686
1	104C55
1	10AE21
1	77509
1	928D2
1	55A0E
1	10B65D
1	8E3A4
1	108DC1
1	51E36
1	7D3E2
1	8C02B
1	5369A
1	105FC3
1	858BB
1	10CF26
1	51D6D
1	82312
1	85C7C
1	526BD
1	102631
1	829BE
1	1113F6
1	53884
1	86D7E
1	7F558
1	115603
1	FF36A
1	8BE8D
1	114AF2
1	54C6C
1	100D37
1	79676
1	11517A
1	FB83B
1	8FDBC
1	76347
1	5379E
1	FA77F
1	729E7
1	1177F3
1	53590
1	977E1
1	711A0
1	55163
1	F63F4
1	988F9
1	11A091
1	5733D
1	9BB29
1	6B7B8
1	11D6E3
1	F1A2D
1	9EED1
1	69C00
1	58126
1	F2903
1	63A21
1	11C782
1	ED7F9
1	A65C0
1	63B36
1	59B46
1	EB9F7
1	A753F
1	11E9A8
1	5BDD4
1	AB78B
1	5EBD7
1	120ACB
1	E6832
1	B0068
1	11F2AB
1	5E128
1	E6B89
1	59F7A
1	11F870
1	E1FCE
1	B48F0
1	5835A
1	6046E
1	E085C
1	52E61
1	11EDDE
1	6C000
1	BC53F
1	54904
1	63EEA
1	DA789
1	BE489
1	11FE84
1	66A96
1	C0DE7
0	77FEC
0	10BD8B
0	4AD95
0	84486
0	75968
0	4C14
0	F2EA9
0	85FE7
0	10DBC6
0	4DA48
0	F5B33
0	6F847
0	110433
0	F01CE
0	8CCE5
0	6D127
0	4E11E
0	EEC67
0	8F394
0	110DBF
0	4DB51
0	93221
0	680D1
0	115435
0	EA23E
0	94D96
0	114246
0	50FF6
0	ECB96
0	62398
0	114532
0	E696E
0	9AC84
0	60874
0	51D95
0	E5465
0	5C3A0
0	1151FD
0	51C3E
0	A1F67
0	5BE81
0	52F48
0	E012F
0	A2CE5
0	118026
0	561A9
0	E219F
0	56C03
0	117831
0	DB6E9
0	A9394
0	558DF
0	55BA6
0	D99EA
0	51DBD
0	117CE1
0	589D0
0	AF6E5
0	51C3D
0	58D11
0	D42B6
0	B0E91
0	118B9D
0	5C242
0	C00000
0	4D1AC
0	117994
0	CFDD3
0	B8234
0	118A3A
0	5DE6F
0	CE5FB
0	4A19F
0	117849
0	CAED7
0	BCBF9
0	495A6
0	607DD
0	C89BD
0	46ED0
0	117ADE
0	645A3
0	C12B1
0	463D7
0	65908
0	C336D
0	C2B52
0	116C58
0	6724F
0	C81BC
0	42625
0	114206
0	BE546
0	C9BC5
0	115877
0	6AF6B
0	BC6F8
0	40B2A
0	113E10
0	B94A9
0	CFC8C
0	40B3A
0	6F48D
0	B608F
0	CF64C
0	112C6A
0	7335E
0	D4716
0	3CFB7
0	7
0	B0D2F
0	D505D
0	3CEEF
0	76671
0	ADD27
0	D86E8
0	10F049
0	79064
0	DC029
0	3A206
0	10ADC2
0	A8CAB
0	DD68A
0	10C7E4
0	7CC56
0	E045C
0	37B80
0	106230
0	A3C5E
0	E1C79
0	10A168
0	837CE
0	A1A61
0	38C4B
0	107010
0	9EC69
0	E5688
0	38ED2
0	86E28
0	9BA80
0	3879E
0	105176
0	8D32B
0	EB626
0	38E66
0	8D7B5
0	9655B
0	EB766
0	100BE7
0	903AF
0	93F87
0	3679E
0	FC197
0	912C5
0	F0338
0	3854D
0	96998
0	8ED9A
0	37F71
0	FC29C
0	9B4D9
0	F5666
0	37685
0	F5D4B
0	8A707
0	F5886
0	F6474
0	9D36C
0	86BD6
0	37CE4
0	F388A
0	857A6
0	F97DC
0	38F94
0	A4ACF
0	81E82
0	F9517
0	EF4DC
0	A5B35
0	FB802
0	382E2
0	E9190
0	7DF5F
0	FC226
0	397B9
0	ACAD3
0	7B7B3
0	3AEDA
0	E87F0
0	AFBD4
0	FFFE3
0	3A309
0	B1714
0	7719E
0	10024D
0	E3031
0	B4F3D
0	753E7
0	3BFD0
0	DF9B0
0	75F7E
0	103D80
0	3D240
0	B9F8B
0	70971
0	102811
0	DB901
0	BE680
0	1053FE
0	3E9D5
0	BF1B0
0	6C969
0	103939
0	D5CF9
0	C2D61
0	6B13C
0	41426
0	D2014
0	6C3D6
0	107A23
0	41687
0	C731F
0	67303
0	43B60
0	CE797
0	CABFD
0	107B6D
0	434C5
0	CC213
0	63BA8
0	10814A
0	C899A
0	CD9D9
0	1080D4
0	4666C
0	C5659
0	618D8
0	109D4A
0	C33F5
0	D3B94
0	5E7A0
0	49A07
0	C0CD0
0	D7ACE
0	10ACE3
0	4B6F6
0	D7A25
0	5C2A9
0	10A415
0	BB6EB
0	DB15B
0	10A4E4
0	4F54A
0	B7B8E
0	5A383
0	10A5E5
0	B55ED
0	DF66E
0	56F4D
0	5398B
0	B2C56
0	57ECE
0	10A5D7
0	5435C
0	E461B
0	55559
0	109D51
0	ACD5E
0	E89D1
0	1097D2
0	597E1
0	A987C
0	53C9D
0	1091B4
0	A6B8D
0	EB1DA
0	514C9
0	5CD1C
0	A4BDE
0	EEAA8
0	107180
0	5D341
0	EF68D
0	50BBF
0	10734E
0	9F3A4
0	F17F1
0	105BC0
0	62B21
0	9C5DE
0	4E965
0	1056DF
0	98CC9
0	F4FE2
0	4D5B7
0	6605E
0	97651
0	F9225
0	10395A
0	685DD
0	F9A7F
0	4E795
0	104DB5
0	91B66
0	FB95E
0	100DFF
0	6C13D
0	8EF96
0	4D966
0	1027E3
0	8B600
0	FDCCB
0	4A7EE
0	7178F
0	8A303
0	100EED
0	FD94E
0	724AA
0	101418
0	4C3F8
0	FEA43
0	85014
0	1052D7
0	FB352
0	77E4E
0	824B8
0	4BE14
0	FD6BC
0	7E600
0	1058C5
0	49EF4
0	7C55E
0	7E0F6
0	4A1E7
0	F79F5
0	7D201
0	109AA1
0	4CC73
0	FA5A6
0	7934C
0	10B6C2
0	F545A
0	8214D
0	768CB
0	4BDEF
0	F567B
0	719D1
0	10B992
0	4ADC6
0	88472
0	7244B
0	4B6B9
0	F1637
0	89880
0	10DFCA
0	4D6C3
0	F39EC
0	6D537
0	110707
0	EE00F
1	37E57
1	10528A
1	88C84
1	E707B
1	379BE
1	898FD
1	99776
1	E7832
1	10343C
1	8BA44
1	97AF3
1	362FF
1	FCBBE
1	9517B
1	ECC50
1	388FE
1	919D7
1	92AC6
1	1C2CF
1	FEA81
1	97E24
1	F3E0E
1	37EBE
1	9B931
1	8EB26
1	F61FE
1	FB88A
1	9E874
1	8CC90
1	3A26F
1	F9649
1	8BD47
1	FD9DC
1	3C205
1	A7180
1	88E84
1	FE3B8
1	F5F0E
1	A9E64
1	1001FC
1	3AF50
1	EF04C
1	85922
1	1037E5
1	F1FD7
1	AF58A
1	83ADF
1	3D836
1	EF7CC
1	84856
1	105BCA
1	3E4B9
1	B52A4
1	7F6DD
1	3F368
1	EBC45
1	B81BF
1	107981
1	3E200
1	BB579
1	7C20A
1	106C55
1	E7448
1	BBF5D
1	42A70
1	40F1E
1	E184C
1	79446
1	10AA00
1	E2A16
1	C1450
1	76D46
1	43A25
1	E04B5
1	7AB99
1	10E454
1	43769
1	C744D
1	73738
1	10C80F
1	DC06F
1	CA8BF
1	10F1D8
1	459D5
1	CBA82
1	70792
1	10D44E
1	D75EA
1	CE235
1	6F1AB
1	47B24
1	D3B07
1	6F02C
1	110316
1	D33AA
1	D3580
1	6BE4A
1	4A593
1	D0CC2
1	D5DF5
1	111B40
1	4ACF8
1	D5B5A
1	68996
1	1106B5
1	CBEF3
1	D8C3A
1	1119E8
1	4DD85
1	C85C0
1	66AA1
1	111235
1	C770C
1	DD1B3
1	652FD
1	5160E
1	C4DE8
1	67E0E
1	113873
1	5098C
1	E053B
1	62A4E
1	110F55
1	C0EBF
1	E2D3C
1	1117C6
1	537DA
1	BBCE5
1	60953
1	111C74
1	BBB74
1	E5D04
1	5E987
1	5788A
1	B953A
1	5E9D0
1	110C44
1	575B1
1	EA2D7
1	5CCF8
1	110860
1	B487F
1	ED267
1	11099E
1	5BD3D
1	EEEF7
1	5B128
1	110511
1	AF70A
1	F20CD
1	10F5C1
1	5ECF8
1	AC574
1	5AA43
1	110813
1	A9CC8
1	F4E5B
1	5743F
1	64047
1	A7E15
1	575C4
1	10D906
1	632BB
1	F7CE6
1	56488
1	10E300
1	A27A2
1	FB45D
1	10D5B8
1	6A1C6
1	FD9EE
1	560AD
1	10D908
1	9D557
1	FF198
1	10B1FC
1	6E3DF
1	9A63F
1	553DC
1	10BE89
1	973AE
1	10092B
1	519EA
1	72BC4
1	958E3
1	51D9F
1	1078D4
1	71A92
1	103D25
1	50A17
1	7665D
1	909B6
1	107D1A
1	105BC2
1	78C6D
1	108930
1	52234
1	10671D
1	8AE9A
1	10B319
1	102DE1
1	7C736
1	10BBD7
1	522F2
1	104923
1	8581B
1	10E2EF
1	FFFC2
1	8226D
1	82BE9
1	52D1A
1	10269A
1	7F6F3
1	10F61D
1	FDC06
1	85E35
1	7DF9D
1	51D0F
1	FD7B2
1	88278
1	11128D
1	50D47
1	8B72B
1	7978F
1	1C0000
1	F9437
1	8C4E3
1	113B91
1	5320D
1	8F469
1	749C7
1	1162A8
1	F6C22
1	9351A
1	7201F
1	53C3B
1	F64D6
1	6DAE1
1	116783
1	52B99
1	96247
1	6DA31
1	543FB
1	F1D74
1	98311
1	119552
1	561C9
1	F420D
1	68E7C
1	11ADA6
1	EE97F
1	9E547
1	672A5
1	56BEB
1	ED6D0
1	6214D
1	119E59
1	56530
1	A4241
1	63290
1	578DE
1	E8E96
1	A42E5
1	11BF63
1	59926
1	EBB69
1	5E9E6
1	11DC9C
1	E563F
1	AA7CF
1	5D32C
1	5A632
1	E3236
1	586EB
1	11C280
1	5B944
1	AF8AB
1	59A2C
1	5B8A6
1	DF329
1	AFAB1
1	11D7B3
1	5F345
1	B3AAC
1	555AE
1	11EC49
1	DB9E5
1	B6D9C
1	11D6CC
1	5FC29
1	DC876
1	518F4
1	11CF2D
1	D7DBB
1	BB9EA
1	520F2
1	62F26
1	D59F4
1	BAF2F
1	11D104
1	64B66
1	BEF0C
1	4E259
1	11DF5B
1	D16BA
1	C0358
1	11CD52
1	67490
1	C3E3C
1	4B3E2
1	11C2AB
1	CDA0C
1	C754A
1	11D05D
1	69F9D
1	CC5AC
1	4933E
1	11BDDA
1	C93AA
1	CB28D
1	48C5E
1	6DB2A
1	C6CD8
1	C00000
1	11C426
1	E00000
1	D0D15
1	47231
1	70BF6
1	C220B
1	D0110
1	11A128
1	73AC7
1	D4AB7
1	4337E
1	11856E
1	BDD97
1	D58ED
1	118AE7
1	760B3
1	BD917
1	40220
1	114312
1	B970B
1	DA8FC
1	42482
1	7A5B8
1	B817E
1	F0000
1	116A94
1	7DD5C
1	DF567
1	3FE57
1	7E404
1	B2B08
1	DF7BF
1	1142D1
1	7F5DD
0	50753
0	B3E13
0	DFBCF
0	108AC1
0	52A23
0	B17ED
0	56C0F
0	1094A7
0	AF516
0	E4A70
0	546F9
0	56343
0	AC5F0
0	55187
0	109360
0	57EA6
0	E8C25
0	53201
0	C00000
0	A7644
0	EE014
0	107C62
0	5CC6E
0	ECFC9
0	5165B
0	10755D
0	A204D
0	F0BE4
0	1066BA
0	61423
0	9ECBC
0	519B0
0	107553
0	9B871
0	F373F
0	4DC48
0	654F0
0	99B14
0	4E5BB
0	102EDB
0	652CA
0	F759C
0	4DF18
0	104457
0	942A6
0	FBB3E
0	101D0F
0	6B8C2
0	FB1F5
0	4DE43
0	103C81
0	8E58B
0	FD0E7
0	FFC
0	70246
0	8BD01
0	4ADBF
0	FE082
0	70857
0	10104F
0	4C937
0	FFD5F
0	8672B
0	104595
0	FBD7C
0	77624
0	83D05
0	4BC8F
0	FC932
0	3F6
0	10580A
0	4A2CC
0	7D309
0	7F187
0	108DF2
0	F8A55
0	7F326
0	10A36C
0	4CF9D
0	FA4AB
0	79902
0	10B22E
0	F603D
0	83CA5
0	77A5A
0	4B04F
0	F5177
0	84AA6
0	10B902
0	4C97F
0	87B26
0	729DE
0	10FB41
0	F1658
0	8A4C6
0	1104C1
0	4F1E5
0	F4719
0	6C5DF
0	110953
0	EE5A9
0	9067A
0	6B4E2
0	4CEBA
0	EC99B
0	90EDB
0	11162A
0	4F249
0	9524B
0	668BA
0	11506D
0	E8741
0	96441
0	11391E
0	5129A
0	EC3C5
0	60A31
0	11474E
0	E52DD
0	9CC5E
0	5F985
0	51820
0	E3524
0	9D7FC
0	1154DE
0	52E5C
0	A21EE
0	5B6CA
0	116F14
0	DF433
0	A4378
0	117242
0	54EE7
0	E05DF
0	56200
0	1168BE
0	DB6F6
0	AA26B
0	5637A
0	56DA0
0	D9671
0	AA6C0
0	117BD8
0	582BE
0	AEE6E
0	520F9
0	118F92
0	D5729
0	B08D9
0	118517
0	5AA64
0	D6375
0	4D219
0	117360
0	D123F
0	B5970
0	4E0EB
0	5C1C1
0	CED7C
0	4A2AD
0	1173F0
0	5FC00
0	B9C17
0	4ABEE
0	60331
0	CA6E1
0	BBD51
0	117AEF
0	62364
0	BF7A5
0	4740D
0	117CE4
0	C660C
0	C25AC
0	11789F
0	64C41
0	3
0	43290
0	1147B2
0	6881B
0	C68D5
0	44814
0	67FEC
0	BF02A
0	C807B
0	115E68
0	6B0BA
0	CC5C8
0	40EE1
0	1138A3
0	BAB2F
0	CE0D1
0	1145DF
0	6DF04
0	B8ED0
0	3DCEC
0	110212
0	B51DD
0	D25B6
0	1127D8
0	72E1E
0	B3318
0	3D536
0	1103D6
0	B04FB
0	D7402
0	3D74C
0	773D6
0	AD6F1
0	3BDE2
0	10F0A9
0	7B1AC
0	DB6EB
0	3A8C6
0	7BE6F
0	A843C
0	DC240
0	10C4D1
0	7E208
0	A6433
0	38E4F
0	107F2C
0	A3537
0	E0E9D
0	39DA8
0	83C56
0	A12F8
0	396F1
0	107891
0	A0A03
0	E66F8
0	3984F
0	87E5F
0	9B39B
0	E5C83
0	10477E
0	897D6
0	EA490
0	36FAC
0	FEE33
0	971C9
0	EC4A0
0	38EF8
0	8E826
0	94BE4
0	387F1
0	FF34E
0	938D6
0	EFDC3
0	367D3
0	961C6
0	90083
0	F1168
0	FBCE1
0	973DA
0	8DBB6
0	3818E
0	F99BA
0	8CB5A
0	F4C39
0	38649
0	9C440
0	88D74
0	F59DE
0	F5909
0	9EEF7
0	F68B4
0	36BC9
0	EEFF7
0	84842
0	F851B
0	38CA3
0	A43CA
0	820C7
0	398D5
0	EFE12
0	A83A6
0	FCDC7
0	385FD
0	E71C5
0	7DB42
0	FC4E2
0	EA914
0	AC788
0	7B715
0	3ACF4
0	E768B
0	7BFF0
0	100A8E
0	3B103
0	B303D
0	76F97
0	FF21B
0	E2C1E
0	B5CED
0	101AD1
0	3BAF9
0	DBAEC
0	72F0F
0	102499
0	DD3AA
0	BB6B4
0	70CE0
0	3E5EB
0	D9F70
0	723F0
0	105ADC
0	3EEFE
0	BF2ED
0	6CADD
0	406F3
0	D5781
0	C31EF
0	106FE5
0	410F8
0	C50D3
0	6904E
0	105E02
0	D0131
0	C7CA8
0	6752E
0	4304D
0	CCDCF
0	6716C
0	108ABA
0	CB061
0	CCB23
0	638B4
0	45A57
0	C85E2
0	CF9BF
0	108AAD
0	468DF
0	D1A82
0	609E0
0	1086B0
0	C2C25
0	D551D
0	5EF90
0	4A2D7
0	BFBCB
0	60427
0	10B0E8
0	4BF51
0	D88C8
0	5BAA9
0	4DB9D
0	BA54E
0	DCD2D
0	10A0E9
0	4FEC8
0	B639F
0	59B9A
0	109B55
0	B4D97
0	E111B
0	578EF
0	529E6
0	B1892
0	56FCB
1	CA8D5
1	40532
1	1120E1
1	B914E
1	CCB76
1	113E41
1	6F002
1	B7142
1	3E1E6
1	110FB8
1	B4117
1	D3A62
1	3F3A3
1	756E5
1	B14E6
1	D5A8D
1	1111BA
1	79C5D
1	DAFC1
1	3C33D
1	10E5EA
1	AC877
1	DCEB5
1	10EF23
1	7CB4C
1	E06
1	39D20
1	10943C
1	A7600
1	E22E4
1	3BD96
1	83B38
1	A5012
1	3B49E
1	10AD81
1	86941
1	E6FF4
1	3AB89
1	8887E
1	A0134
1	E9094
1	1083CE
1	8C4DE
1	EBA29
1	39122
1	103569
1	9B954
1	ED4DC
1	104A54
1	91186
1	998BE
1	3A06A
1	102A5D
1	974A3
1	F1796
1	3A54E
1	95AB1
1	9479C
1	39EB3
1	FFE71
1	9C24F
1	F6AE8
1	3929A
1	E0000
1	9064C
1	F58B7
1	FBF7F
1	9E8DA
1	8E961
1	3A730
1	F9BD5
1	8DECE
1	FACB3
1	3B0D5
1	A3927
1	89D4A
1	F9BD4
1	F6645
1	A6E75
1	FC136
1	394FB
1	EFC98
1	86165
1	FE7C0
1	3BE1C
1	ABAE6
1	8444E
1	3C296
1	F093D
1	AE813
1	1021CA
1	3B118
1	B083E
1	80545
1	1010F6
1	EC7FC
1	B115E
1	408
1	3BF20
1	E689E
1	7ECE2
1	104CA7
1	3E322
1	B5BC5
1	7A38F
1	3E1BA
1	E6149
1	BAD56
1	107807
1	3F04F
1	BB0BF
1	77102
1	105B1C
1	E195F
1	BEA44
1	108C8E
1	40FB4
1	DD75C
1	7397A
1	1081F2
1	DCBC3
1	C1DEB
1	71D8E
1	4327C
1	DA23F
1	72D2A
1	10B773
1	437A4
1	C80B9
1	6E99D
1	43EED
1	D617B
1	CA720
1	10BAF6
1	446C5
1	CC85E
1	6B949
1	10C4DE
1	D1439
1	CF647
1	6C000
1	47C3D
1	CD6B4
1	69BEC
1	10D6D5
1	CC8E4
1	D30A5
1	66CD8
1	4A6F1
1	C9F4D
1	69F40
1	10FD25
1	4A80B
1	D7B5C
1	6483B
1	4C23D
1	C545E
1	DA1AF
1	10EFFD
1	4D826
1	DB845
1	6172D
1	10DB03
1	C03B0
1	DD16F
1	10F6AA
1	515DE
1	BCC38
1	5F549
1	10E49D
1	BB25F
1	E1AFE
1	5D45E
1	552AB
1	B82DB
1	5CCEF
1	10EE43
1	55DFF
1	E633A
1	5AD38
1	5801C
1	B3E7A
1	E9620
1	10E199
1	590C3
1	EA83C
1	58E53
1	10CEBB
1	AE7F0
1	ECCB4
1	10CAC3
1	5C054
1	AB631
1	58619
1	10DA16
1	A9930
1	F0DA9
1	55515
1	60284
1	A75BC
1	56551
1	10BF18
1	60DD3
1	F3C04
1	54B03
1	62F6D
1	A2827
1	F7B66
1	10A545
1	65CAE
1	F73AA
1	54559
1	10B750
1	9D425
1	F9E50
1	51834
1	6A69F
1	9AEE9
1	52259
1	107E39
1	6ABB3
1	FC6A4
1	50623
1	6DE0D
1	96115
1	101459
1	106ADE
1	70786
1	10067C
1	515A2
1	107125
1	9102D
1	101613
1	104B0F
1	74D7A
1	103497
1	510E6
1	106137
1	8C049
1	1063E3
1	101E53
1	774CB
1	1061B5
1	514ED
1	1052EB
1	8711D
1	10952A
1	FFD9A
1	7D692
1	8412E
1	5074D
1	101D09
1	80019
1	10A07B
1	FD6B9
1	80A45
1	7FA0C
1	4E56E
1	FC5B5
1	81A07
1	10CA0B
1	4FFB7
1	84990
1	7B1B0
1	10F19A
1	F9282
1	87846
1	10FD33
1	51697
1	FC463
1	76DE8
1	1117B5
1	F6E15
1	8B75E
1	74A76
1	4FFF3
1	F68F0
1	6ED72
1	11184D
1	50316
1	8FDC1
1	712B2
1	51627
1	F2A88
1	906F2
1	1154DC
1	53406
1	F5595
1	6CA2D
1	114AAD
1	F0280
1	961AF
1	6AAE3
1	52337
1	EE675
1	67CC0
1	115C11
1	51C14
1	9AD5B
1	6717B
1	54703
1	EBC3C
1	9B60F
1	1181F7
1	56840
1	F056C
1	63117
1	118C54
1	E8C9B
1	A0DE0
1	614F2
1	55D80
1	EA6CF
1	5C022
1	117D46
1	569F9
1	A61E1
1	5E004
1	57386
1	E3C6B
1	A72CC
1	11A7E6
1	58EDC
1	C00000
1	5A2C2
1	11A7A3
1	E05CE
1	AD195
1	11A809
1	5B021
1	E2C15
1	55DAD
1	11A4DB
1	DC9F5
1	B0C47
1	55BEF
1	5C748
1	DB700
1	52ADC
1	11B210
1	5E39F
1	B47F9
1	529CC
1	5E60A
1	D6CCF
1	B5E04
1	11ABDA
1	5EC47
1	D6DEE
1	4EAE3
1	11A85A
1	D2F2F
1	BBC18
1	4ECDF
1	61C7F
1	D223C
1	BD8D0
1	11AFB1
0	9AF8F
0	E5935
0	384F1
0	88A3F
0	986B7
0	E4A55
0	1028D3
0	89810
0	E87BB
0	36110
0	FCA83
0	9530C
0	E8FE7
0	37A31
0	8DEC1
0	93E1B
0	375FB
0	FE5A8
0	90294
0	EC65A
0	37369
0	90C4B
0	9020A
0	EBC6A
0	FC8F0
0	92FDC
0	8EA2C
0	361F1
0	F7D3D
0	8D419
0	F06A0
0	37D74
0	95F1D
0	89EDF
0	EEE82
0	F7FDB
0	9A62E
0	F2EFD
0	367B9
0	F2173
0	86AD5
0	F27D1
0	F3837
0	9C73A
0	855FB
0	37CF1
0	F1F8E
0	858AD
0	F5F04
0	37B8A
0	A0F9F
0	81DED
0	F626E
0	F052C
0	A3078
0	F6995
0	3696F
0	EA397
0	7FCC3
0	F89DB
0	3867F
0	A5122
0	7C8CA
0	3885E
0	E9964
0	A872B
0	FAFE2
0	37C39
0	AAE70
0	79663
0	FA031
0	E61AE
0	AB249
0	77D02
0	39B94
0	E45B4
0	779E2
0	FD907
0	3A727
0	AFA63
0	74ECE
0	FBFAE
0	E1534
0	B1418
0	FF5ED
0	3AD00
0	DC54A
0	72F18
0	FF240
0	3B5F1
0	B68D4
0	706DC
0	3BC65
0	DC05B
0	B9003
0	10186A
0	3C22D
0	B9AA2
0	6D5DE
0	100537
0	D818B
0	BC5A3
0	100E3A
0	3D24E
0	D439D
0	6B04E
0	101FBC
0	D3ED0
0	BEEEE
0	68F62
0	3EF42
